Rndrng_NPI,Tot_HCPCS_Cds,Tot_Benes,Tot_Srvcs,Tot_Sbmtd_Chrg,Tot_Mdcr_Alowd_Amt,Tot_Mdcr_Pymt_Amt,Bene_Avg_Age,Bene_Avg_Risk_Scre,pca_1,Tot_Risk,Tot_Mdcr_Pymt_Amt_current,current_year,Is_Covid,Cd_I,Cd_O,Type_PrimaryCare,Type_LabPathology,Type_Anesthesia,Type_OBGYN,Type_SurgeryOther,Type_CardioVascularSurgery,Type_APP,Type_Cardiology,Type_MedicalSpecialtyOther,Type_RehabTherapy,Type_FacilitySupplierProgram,Type_OncologyHeme,Type_RadiologyImaging,Type_AcuteCare,Type_BehavioralHealth,Type_VisionHearing,Type_PharmacyNutrition,Type_UnknownOther,Ind_Y,Ind_N,APP_Tot_Risk_2,APP_Tot_Risk_1,APP_Tot_Risk_0,PrimaryCare_Tot_Risk_0,PrimaryCare_Tot_Risk_2,PrimaryCare_Tot_Risk_1,MedicalSpecialtyOther_Tot_Risk_2,MedicalSpecialtyOther_Tot_Risk_0,MedicalSpecialtyOther_Tot_Risk_1,LabPathology_Tot_Risk_3,LabPathology_Tot_Risk_2,LabPathology_Tot_Risk_1,LabPathology_Tot_Risk_0,PharmacyNutrition_Tot_Risk_2,PharmacyNutrition_Tot_Risk_0,PharmacyNutrition_Tot_Risk_1,state_South,state_Midwest,state_Northeast,state_West,state_Territory,state_Military,state_Unknown,Log_Tot_HCPCS_Cds,Log_Tot_Benes,Log_Tot_Srvcs,Log_Tot_Sbmtd_Chrg,Log_Tot_Mdcr_Alowd_Amt,Log_Tot_Mdcr_Pymt_Amt,Log_Tot_Risk,Log_Tot_Mdcr_Pymt_Amt_current
1003012840,36,459,915.0,173647.0,77212.65,61364.49,76,1.4536,-0.0871382232993943,667.2024,121011.55,2014,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.58351893845611,6.129050210060545,6.818924065275521,12.06477978189284,11.254318582692894,11.02458660807065,6.50309344816037,11.703641274568838
1003012907,24,334,1370.0,83252.0,42797.95,33268.09,72,1.1089,-0.1487446676314788,370.3726,18426.3,2014,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,5.811140992976701,7.222566018822171,11.329627431578142,10.66424548322652,10.412353958287312,5.914509525953734,9.82153427087792
1003012915,19,191,1039.0,146229.0,87500.01,67442.18,59,1.5391,-0.083137439512067,293.9681,81301.67,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,5.25227342804663,6.946013991099227,11.89292916504052,11.379394186631414,11.11902591718295,5.683471258050401,11.305921836530349
1003012931,21,412,1566.0,369338.0,203176.13,160584.3,79,2.7115,0.1025602772743784,1117.138,260736.68,2014,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.044522437723423,6.021023349349527,7.356279876550748,12.819467492920491,12.221828517313826,11.986574317310156,7.018525336648505,12.471266288144983
1003012949,27,43,233.0,93636.0,23770.25,18563.21,72,1.1661,-0.1668231812113837,50.1423,25213.18,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,3.7612001156935624,5.4510384535657,11.44717020390476,10.076190077757914,9.828936943971824,3.914864963237712,10.1351221526474
1003012956,32,195,201.0,360374.0,34934.54,27762.79,73,2.3029,-0.0839736057845482,449.0655,45083.75,2014,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4657359027997265,5.272999558563747,5.303304908059076,12.794897660049584,10.46123130358914,10.231451913893286,6.107168756835581,10.716277150142089
1003012980,13,158,6534.0,249372.9,163390.02,128062.41,70,1.3077,0.0272443906668332,206.6166,277883.23,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5649493574615367,5.062595033026967,8.784774592161016,12.426704645538177,12.003895382431374,11.760273002199163,5.330864901957287,12.534956268461732
1003013004,24,102,250.0,7135.0,2878.07,2520.95,68,1.0868,-0.2125965441829328,110.8536,2966.36,2014,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.1780538303479458,4.624972813284271,5.521460917862246,8.872767529910936,7.96487520959767,7.832391093591791,4.708210411854327,7.9950908909224765
1003013020,112,1150,1804.0,170004.75,50452.42,41984.55,71,1.383,-0.1173948842079642,1590.45,40482.3,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.718498871295094,7.047517221357296,7.497761700622568,12.043581656818525,10.828785992916744,10.645056972446612,7.371772274039917,10.608620120529071
1003013061,5,374,437.0,167075.0,33641.11,23932.67,75,1.46,-0.136572613814343,546.04,26472.51,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6094379124341005,5.924255797414532,6.07993319509559,12.026198092379271,10.423504109975331,10.082999750106676,6.302692233134777,10.183862115055032
1003013079,19,177,284.0,28720.0,16255.92,12114.04,73,1.2196,-0.1922374622150632,215.8692,6505.88,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,5.176149732573829,5.648974238161206,10.26534902316216,9.696212429106255,9.40212038950011,5.3746726687057915,8.780461662350437
1003013129,237,1581,2888.0,538655.7,152777.12,120785.72,75,1.7101,0.0922258405469205,2703.6681,105226.36,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.4680601411351315,7.365812837209472,7.968319500012717,13.196831870276933,11.936735406282777,11.70177334557474,7.902364685546343,11.563869118240447
1003013152,80,336,653.0,453772.0,55252.23,43670.13,70,1.4448,-0.0370028493862895,485.4528,46358.77,2014,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.382026634673881,5.817111159963204,6.481577129276431,13.025350148234333,10.919663980556429,10.68441962334717,6.185082063643788,10.744165765609056
1003013160,36,297,1328.0,94962.0,66203.79,39774.13,74,0.8243,-0.1200235425682276,244.8171,33020.81,2014,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.58351893845611,5.6937321388027,7.191429330036379,11.46123209056134,11.100492991041625,10.590971979930943,5.500511401139744,10.404893247760771
1003013210,38,109,166.0,120924.5,25809.98,20927.54,66,1.7043,-0.1573647964878488,185.7687,95119.74,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6375861597263857,4.6913478822291435,5.111987788356544,11.70292166288834,10.158516517818908,9.948821273893037,5.224502351478198,11.462891797971524
1003013236,40,309,1812.0,99268.0,49732.17,34203.09,72,1.0887,-0.1369135037440185,336.4083,23646.98,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688879454113936,5.733341276897746,7.502186486602924,11.505578542307177,10.814407286389192,10.440071269846497,5.818325600802742,10.070990690206052
1003013335,79,401,1936.0,824733.94,203727.19,158144.14,71,1.4656,0.2237467170328191,587.7056,117235.95,2014,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.3694478524670215,5.993961427306569,7.568379267836522,13.62281611633379,12.224537073915892,11.971262174617012,6.376226142244298,11.6719438497041
1003013384,71,1175,8986.0,1147349.29,981836.65,767782.35,75,1.0757,1.1609041586233648,1263.9475000000002,716908.33,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2626798770413155,7.069023426578259,9.103423089630104,13.952964874600656,13.797180229304354,13.551261573527384,7.141995039034082,13.482703259246188
1003013392,91,480,3625.0,397859.0,186221.41,142414.16,71,1.3675,0.0915533399239884,656.4,160122.99,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.51085950651685,6.173786103901937,8.195609567288775,12.893852950140868,12.134691621103256,11.866494711218609,6.486770359215936,11.983697486427042
1003013442,73,161,252.0,235629.0,51722.97,40698.89,74,1.9709,-0.0986276232813486,317.3149,72569.23,2014,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.290459441148391,5.081404364984463,5.529429087511423,12.37001381316764,10.853657255831031,10.613956098331506,5.759894656200775,11.192296281770805
1003013475,1,19,142.0,18225.0,10231.21,8044.67,73,0.9133,-0.2016111669551299,17.3527,9151.2,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,4.955827057601261,9.81054955687686,9.233198131521087,8.992765039318545,2.8537481138819367,9.121640297211464
1003013483,28,182,419.0,99395.0,43115.9,34351.43,71,2.4997,-0.1441221660435326,454.9453999999999,89491.81,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.332204510175204,5.204006687076795,6.037870919922137,11.50685708956862,10.671647117574215,10.444398927060544,6.120177411750374,11.401902391695913
1003013525,9,25,41.0,1752.88,1572.06,1358.78,70,0.7269,-0.2154512457787496,18.1725,800.53,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.1972245773362196,3.218875824868201,3.713572066704308,7.469015428499425,7.360142140199706,7.214342517308515,2.8999094623766535,6.685274008311679
1003013533,35,295,1375.0,803485.0,211918.06,163630.69,76,1.0131,0.2270861356157544,298.86449999999996,205002.07,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5553480614894135,5.68697535633982,7.226209010100671,13.596713795659376,12.263954969506164,12.005367277244703,5.699990293417314,12.23077535563054
1003013574,5,31,388.0,59592.0,27854.13,21916.53,58,1.6956,-0.1713673235047509,52.5636,18540.37,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.6094379124341005,3.4339872044851463,5.961005339623274,10.995276615856111,10.234736528795368,9.994996425611014,3.962023864981491,9.827705795770765
1003013582,32,217,423.0,56316.0,29212.17,21676.92,67,1.487,-0.1707482325200235,322.67900000000003,14805.31,2014,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4657359027997265,5.37989735354046,6.0473721790462776,10.93873396558242,10.28234068224929,9.984003379040528,5.776658021018478,9.60274117918848
1003013608,15,144,318.0,20373.0,15602.68,11771.22,65,0.8736,-0.1951626935406272,125.7984,13033.56,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.70805020110221,4.969813299576001,5.762051382780177,9.9219657737819,9.655197973354374,9.373412848238674,4.834680625584504,9.475282848458468
1003013616,40,409,17877.0,558135.6,214898.97,166972.08,71,1.6669,0.1653835932203181,681.7621,257955.28,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.688879454113936,6.013715156042802,9.791270249415089,13.232357222593803,12.277923289692174,12.025581891793074,6.524680770009707,12.460541515546463
1003013632,58,527,2589.0,327240.0,173448.96,130380.8,72,1.6151,0.058873340251032,851.1577,153370.57,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.060443010546419,6.267200548541362,7.859026979751538,12.698449125627636,12.063638656415666,11.77821467837012,6.746597422803693,11.940612298140495
1003013657,130,491,829.0,287835.25,196008.21,153020.54,72,1.463,0.0731332157704126,718.3330000000001,158071.65,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.867534450455582,6.19644412779452,6.720220155135295,12.57014354682474,12.18591182509049,11.93832743973008,6.576933249832508,11.970803690230325
1003013673,31,444,2679.0,307285.0,160196.58,122801.29,66,1.882,0.0390832039796059,835.608,145594.96,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.4339872044851463,6.095824562432225,7.893198869544609,12.63553093469162,11.984156965073913,11.718322799525996,6.7281596035954125,11.88858379876098
1003013715,15,62,185.0,44255.0,16341.41,12510.56,69,1.2692,-0.1880304065172831,78.69040000000001,3155.42,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.70805020110221,4.127134385045092,5.220355825078324,10.697723638402977,9.701457656000782,9.43432836664772,4.3655211657719954,8.056876888143888
1003013723,17,383,1022.0,215714.0,102611.32,81330.48,74,1.8284,-0.0481975500822414,700.2772,75509.59,2014,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.833213344056216,5.948034989180646,6.92951677076365,12.281708735231604,11.538703537016762,11.30627613302463,6.551476256656098,11.232014947038325
1003013756,28,455,1281.0,84994.73,72549.75,51325.85,65,0.9284,-0.1157163489170741,422.422,63062.2,2014,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.332204510175204,6.12029741895095,7.155396301896734,11.350344533550372,11.192027812407018,10.845949802880051,6.046004814369096,11.051876819899316
1003013780,3,237,59680.0,3352574.9,2065571.15,1643939.93,75,5.4128,2.931096390889088,1282.8336,999056.89,2014,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0986122886681098,5.4680601411351315,10.996752234877642,15.02523923542457,14.540917332090842,14.31260631500126,7.156826660179438,13.814567002956222
1003013814,16,311,938.0,199210.0,48923.8,38335.69,71,2.2403,-0.1113349489515815,696.7333,28364.21,2014,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.772588722239781,5.739792912179234,6.843749949006225,12.20211482367583,10.798019264625715,10.554136595048435,6.546402697649981,10.252883418147714
1003013830,132,2082,8698.0,952591.0,281528.04,224037.71,74,1.4921,0.3427639282484688,3106.5522,242312.63,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.882801922586371,7.641084249174914,9.070848393157585,13.766940919477266,12.547987330837444,12.319569664882492,8.041268772839153,12.397984030910433
1003013848,231,3691,10446.0,1442971.4,401752.01,315497.05,73,2.0566,0.6042099817946951,7590.9106,465877.74,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.442417710521793,8.213652703029998,9.253974408996244,14.182215017739772,12.90359028669863,12.661904610681972,8.934706836842953,13.05167851817022
1003013913,13,12,29.0,5768.27,2242.5,1711.07,53,1.5906,-0.2136541440278117,19.0872,9533.93,2014,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5649493574615367,2.4849066497880004,3.367295829986474,8.660127487855362,7.715346593932951,7.444874184802847,2.949017953328898,9.162612293593911
1003013921,31,696,754.0,302775.0,112015.56,88423.19,72,2.3279,-0.0148508155594084,1620.2184,85441.1,2014,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.4339872044851463,6.54534966033442,6.625392368007956,12.62074523438925,11.62639306919898,11.389889544539896,7.390316233954544,11.35558252864298
1003013947,19,72,73.0,342942.0,15821.87,12605.93,71,0.9773,-0.1095104634923948,70.3656,53840.06,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.9444389791664403,4.276666119016055,4.290459441148391,12.745316615639789,9.669148439140054,9.441922617146323,4.253704507378709,10.893773078731064
1003013970,33,725,1637.0,628221.0,224899.11,163287.22,72,1.0941,0.1948876808733272,793.2225000000001,185852.55,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.49650756146648,6.586171654854675,7.400620577371135,13.35064729437227,12.323407180625216,12.00326601502645,6.676103762355282,12.132708896373805
1003014077,27,317,1153.0,96527.82,62978.12,45097.05,73,1.6003,-0.1231398101746613,507.2951,31305.38,2014,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.295836866004329,5.75890177387728,7.050122520269059,11.477586535934895,11.050542643463205,10.716572113151871,6.229092885547088,10.35154524674174
